id,username,created_at,lng,lat,text
1517384512023453700,Lizzygreen1972,Fri Apr 22 06:07:13 +0000 2022,-1.8900305,53.729573,@ALP_Annie @sam_labadie @ResponsePS She'll be raring to go Annie 😂😂
1517384512468144128,simonbowlerJP,Fri Apr 22 06:07:14 +0000 2022,-0.738308,51.51146,"Feeling the love with the Maidenehead office team as we got to say our goodbyes last night to Cherry, a cherished c… https://t.co/xZrd0oati4"
1517384531032088576,CollabLearnNetw,Fri Apr 22 06:07:18 +0000 2022,-0.33706250000000004,51.595833,We are underway in 53 minutes!
1517384531417968640,fencemaster,Fri Apr 22 06:07:18 +0000 2022,-0.320442,51.75244,"@archer_rs ZZ336 is resting at Brize Norton, the A321 got as far as Turkey yesterday. Note the well-dodgy 5 year £7… https://t.co/PKskc1fPOB"
1517384530843348993,macgabhann31,Fri Apr 22 06:07:18 +0000 2022,-8.6450685,54.193422,"Had to go to #ballina yesterday so I decided to do a coastal road trip back along the #WildAtlanticWay, which was w… https://t.co/8TcBFLfubs"
1517384532177084417,nourishworkplce,Fri Apr 22 06:07:18 +0000 2022,0.498722,51.432950500000004,@Oggs26 @primaryteachew @MissT_eyfs @misshindleyeyfs @MissEPrimary @MissAWaterfield @MissAWilson6 @mrslouwest… https://t.co/t7gAKiwvna
1517384534215512064,truckindiesel,Fri Apr 22 06:07:19 +0000 2022,-1.2714555,54.60276,"@amy_oakden Happy Friday Amy could just eat a full English, slow start at the Burner https://t.co/t7ZmLvF8wL"
1517384539437473792,FlyingWarden,Fri Apr 22 06:07:20 +0000 2022,-0.783369,53.4126835,"@MikeGleaves2 @carlheneghan The UK should be training its own future professionals, just like we used to. Such a sh… https://t.co/X3Xo0UqKTY"
1517384540188196864,philsmith1967,Fri Apr 22 06:07:20 +0000 2022,-3.0294145,53.202922,@urbanduck22 Morning lovely lady yesssssss we've made it happy Friday and have a wonderful weekend enjoy and relax xxxxx 😘😘😘❤️❤️❤️❤️
1517384541337444352,chriscburrows,Fri Apr 22 06:07:20 +0000 2022,-2.504527,53.501557000000005,@L_ofaGaybia @DOPreston @Darylskelton_ @TheRealZoeMBE @nothing_human Pmsl.. good morning.. Looks like we're married now 😂😂
1517384553291255810,FPL_Jonesbloke,Fri Apr 22 06:07:23 +0000 2022,-0.882951,52.238854,@RegretFpl Have one FT &amp; 0.9 itb. Bb36 or 37 Any suggestions 🤔 https://t.co/PTyHwdsvbC
1517384557334568960,macgabhann31,Fri Apr 22 06:07:24 +0000 2022,-8.6450685,54.193422,Every step of the way gave breathtaking views all the way to #donegal (2of3) #lovesligo #sligo #mayo #RoadTrip… https://t.co/yORCRaw5C9
1517384565727408135,craftyRuthie,Fri Apr 22 06:07:26 +0000 2022,-0.017990000000000003,51.454107,@nywolforg @Luna_Goth_Wolf  this is an account for you to follow
1517384570492137475,BelfastBooks,Fri Apr 22 06:07:27 +0000 2022,-5.928413,54.595869,The book is available from #BookshopDotOrg here https://t.co/P9FmSuX5Qu
1517384570311745537,medwayred72,Fri Apr 22 06:07:27 +0000 2022,0.518546,51.364338,@chris_king_1 @ChathamTownFC And ours.  Getting smoke bombs later lol https://t.co/ZGDPuOv90Y
1517384573142945795,GlennHo97250326,Fri Apr 22 06:07:28 +0000 2022,0.07886299999999999,51.584990000000005,@deirdrenugent4 Why not?
1517384581279801345,macgabhann31,Fri Apr 22 06:07:30 +0000 2022,-8.6450685,54.193422,I also picked up a few nibbles from the lovely ladies at the #coffeebay on #enniscroin pier. (3of3) #lovesligo… https://t.co/iBDAg7dEAV
1517384592885526529,AlexMillan7,Fri Apr 22 06:07:33 +0000 2022,-0.5488355,51.316522,"WS is, by quite some distance, one of the most impressive MPs in Parliament. @UKLabour having people like him on th… https://t.co/JSUD5zyjQi"
1517384595062370305,hol7ly,Fri Apr 22 06:07:33 +0000 2022,-4.18646,55.7594635,I want a fun drink
1517384600355495938,vieuxnq,Fri Apr 22 06:07:35 +0000 2022,-2.23348,53.4569525,Framed #42 good film 🎥 🟥 🟥 🟥 🟥 🟩 ⬛https://t.co/M4ptEcyufs
1517384603115401221,PhilBall1971,Fri Apr 22 06:07:35 +0000 2022,-0.6419345000000001,53.5898885,@hike_charity @ManfacilityW you know a thing or 2 about Trans am's
1517384620123336704,ifitgirlslim,Fri Apr 22 06:07:39 +0000 2022,-0.09103581,51.51330328,So grateful to have this wonderful man in my life 🥰Happy Anniversary Darling #15yearsmarried #loveofmylife… https://t.co/XM2zd5dDy9
1517384623369641987,chriscburrows,Fri Apr 22 06:07:40 +0000 2022,-2.504527,53.501557000000005,@L_ofaGaybia I'm sure I'll cope lol
1517384628381827072,DenisMacShane,Fri Apr 22 06:07:41 +0000 2022,-0.148936,51.500092,VoxPop on @franceinfo “What a choice - a fascist or someone who only looks after the rich”
1517384645352034304,TheQuietSite,Fri Apr 22 06:07:45 +0000 2022,-2.883431,54.605146,"We offer both pet friendly and pet free Gingerbread Houses, Glamping Burrows and Camping Pods  https://t.co/ORM10sKah3"
1517384646773940224,YingHuiThe,Fri Apr 22 06:07:46 +0000 2022,-0.17311500000000002,51.524835499999995,@BBCNews Sell off of C4 was so it could complete with Netflix.
1517384647088484352,freed0m2019,Fri Apr 22 06:07:46 +0000 2022,-2.6340755,53.651504,@PippaCrerar Envy is a deadly sin!
1517384658274684929,H_is_running,Fri Apr 22 06:07:48 +0000 2022,-1.574246,52.2802965,@d4nrunning Yesterday 👀
1517384665698648064,ally19red,Fri Apr 22 06:07:50 +0000 2022,-6.81351,54.667202,@barstoolsports Seems he was looking for an autograph and Mike “signed” his head for him!
1517384666159984653,_MatthewBrown,Fri Apr 22 06:07:50 +0000 2022,-1.4496120000000001,53.3831645,"look at the state of that gaff, roll on June. San Marino feels like 5 years ago 🏴󠁧󠁢󠁥󠁮󠁧󠁿"
1517384672845733888,mdareedwards,Fri Apr 22 06:07:52 +0000 2022,-1.2280574999999998,51.7127205,"@jamiemgreen Following you now, please follow me back!"
1517384673231581185,jelly885,Fri Apr 22 06:07:52 +0000 2022,-2.3495665,53.475303499999995,When its an @ApolloJunction kind of morning! Happy Friday All!!  https://t.co/8epaJtbyGh
1517384675416854533,keebz_zilla,Fri Apr 22 06:07:52 +0000 2022,-2.3495665,53.475303499999995,Just need to get through today then have weekend off ^^
1517384688033308672,VeronicaJoPo,Fri Apr 22 06:07:55 +0000 2022,0.261901,52.400882,@KarlSto11049594 Rather grey here too 🙃
1517384692214996993,Bubblenoma,Fri Apr 22 06:07:56 +0000 2022,-6.2476215,53.354902499999994,"Why am I, a person who had pints last night, awake at this hour?"
1517384692701487105,michaelanffc,Fri Apr 22 06:07:57 +0000 2022,-1.172266,52.969719,@1kevincampbell @CarltonPalmer @YouTube Love it! Have a fabulous Friday and see you in Nottingham next Thursday @SouthbankNottm 🤩
1517384704734998528,BatRachy,Fri Apr 22 06:07:59 +0000 2022,-1.56549,53.801956000000004,Pleased to report that I feel absolutely insane today ✌🏻
1517384706169446402,Atiff_uk,Fri Apr 22 06:08:00 +0000 2022,-1.7856895,51.5730085,@mfhusayn You speak English but without intellect it doesn't mean anything. You might as well be talking out your b… https://t.co/wZytDldHVA
1517384714562248706,BLK_spotter,Fri Apr 22 06:08:02 +0000 2022,-2.538007,53.593442499999995,@bcegerton @RailDays @HorwichGossip Ok thanks mate
1517384714860081152,sqlblues,Fri Apr 22 06:08:02 +0000 2022,-0.7640635,52.033567000000005,@MusclesBri @DanJarvisLeader @Wooshell1977 @Tobias_Ellwood @BestForBritain Loads? He went to zero parties that have… https://t.co/Le9fOIN5pJ
1517384719121453056,Suey2chaussures,Fri Apr 22 06:08:03 +0000 2022,-1.5186514999999998,52.411913,@TeacherPaul1978 @pennywpennyw Fab video Paul &amp; @pennywpennyw!! Happy Earth Day &amp; Happy Friday all 🦩❤️🦩❤️🦩
1517384728499924992,pattif21,Fri Apr 22 06:08:05 +0000 2022,-0.18919,51.5037865,"Daily reminder to pray a Pater, Ave and Gloria for the conversion of George Soros and Bill &amp; Melinda Gates… https://t.co/JSjtmXDr99"
1517384728999079936,crusa,Fri Apr 22 06:08:05 +0000 2022,-6.174398500000001,53.257283,Another broken promise from an Irish politician
1517384731658272769,ComicSceneNews,Fri Apr 22 06:08:06 +0000 2022,-4.200441,57.739454,"Great news - You can now read the ComicScene Annual 2021 on the @Comichaus App!  116 pages, your favourite indie ch… https://t.co/r5zqSZwK7g"
1517384732836831232,Maqsood44787725,Fri Apr 22 06:08:06 +0000 2022,-0.3922755,51.6680785,@SaleemKhanSafi @AmbreenFatimaAA Agree
1517384737572196353,MairiTj,Fri Apr 22 06:08:07 +0000 2022,-3.0001565,55.152165499999995,The muckle toon #Langholm from Warbla on a beautiful evening. #spring #bluesky #getupahill let's hope Warbla doesn'… https://t.co/ytSVujqAaH
1517384753078546432,lesgreen66,Fri Apr 22 06:08:11 +0000 2022,-1.4707785,52.915530000000004,Jeremy has always been and will always be right! Enough said!
1517384757197381634,lgoodbu,Fri Apr 22 06:08:12 +0000 2022,-2.236568,53.0864205,Eligibility Criteria of Pancreatic Cancer Trials Perpetuate Disparities in Black Patient Participation  https://t.co/ZiQAdmSbZI via @onclive
1517384760552734721,claire76,Fri Apr 22 06:08:13 +0000 2022,0.13187,51.443846,@kmmurray97 @hanayvr @muirkate @DrNighatArif @drlouisenewson @NHMenoSociety @TinaJCartwright @sdeb68… https://t.co/JdcoA4finw
1517384769079754752,renaissanceleic,Fri Apr 22 06:08:15 +0000 2022,-1.13067,52.6262635,ANOTHER DAY ANOTHER BEAUTIFUL LINE UP AT RENAISSANCE 😍😍🔥🔥AVA OUR TALL LEGGY MODEL BEAUTY IS ALREADY FULLY BOOKED FO… https://t.co/zODEOKM6U3
1517384772934381569,PaulGrayburn,Fri Apr 22 06:08:16 +0000 2022,-0.1868325,51.1277265,@bigonedagenham He picked me up after my last one too.
1517384774477914112,SATempest,Fri Apr 22 06:08:16 +0000 2022,-3.101829,53.335544,@patrboydlezy The comments 😭
1517384774704324608,QuizBobNet,Fri Apr 22 06:08:16 +0000 2022,-1.8906405,52.4939665,"We’ve a brand new episode of CHAINED! for you this weekend… Later today, in fact! Who’s looking forward to meeting… https://t.co/LXzGaDHxBx"
1517384775471935490,hol7ly,Fri Apr 22 06:08:16 +0000 2022,-4.18646,55.7594635,not even alcohol. something uniquely flavourful. perhaps served in an Interesting Glass. preferably something in a cool colour
1517384778273759232,Lordofthevan,Fri Apr 22 06:08:17 +0000 2022,0.7322575,51.343357,"The driver who loads next to me, can’t get the parts, #BrexitReality https://t.co/8cUy4YFcI0"
1517384781012602883,JustChozz_,Fri Apr 22 06:08:18 +0000 2022,-1.2074825,53.9318445,"Skinty Fia, fucking brilliant."
1517384781650083842,Premierseafoods,Fri Apr 22 06:08:18 +0000 2022,-0.0784765,53.556467,"@yourdcsnotts Ahhh I passed you on my way out of the shop on the way to the auction, yes?Thank you for popping in &amp; have a great weekend."
1517384783298392064,FanJuuzou,Fri Apr 22 06:08:18 +0000 2022,-0.9878955,50.8583385,"During an ongoing defamation case against his ex-wife, Johnny Depp says the next Pirates of the Caribbean is in ""Da… https://t.co/PaP0o9sOyb"
1517384785915785219,nottherealjon,Fri Apr 22 06:08:19 +0000 2022,-1.3683055,50.833889,"@JeremyVineOn5 @toryboypierce @NinaMyskow @theJeremyVine This is a man who's paper, the Dailly Fail, continually wr… https://t.co/uLx3hia9jW"
1517384787413057536,gillydunkley,Fri Apr 22 06:08:19 +0000 2022,-0.8380555,52.796791,"#Ironbridge great place, loved it ❤️ https://t.co/Hqw7RHtaJC"
1517384793960366080,PresenterStudio,Fri Apr 22 06:08:21 +0000 2022,-0.1061889,51.5082649,Just posted a photo @ Sea Containers London https://t.co/6BvR23w28Z
1517384798796496896,Tall_Controller,Fri Apr 22 06:08:22 +0000 2022,-1.0669855,50.818864500000004,Good morning from Portsmouth Harbour!Its time to tick off a unique train...the 0709 @GWRHelp service from Portsmo… https://t.co/Ki2E24Ea2M
1517384802470711297,DanHerb10,Fri Apr 22 06:08:23 +0000 2022,-0.08816099999999999,51.489262999999994,@R1100GSBlueNose @Durotrigesdig I did wondered what you're thoughts on that statement might be.
1517384807713550336,chloeann_cj,Fri Apr 22 06:08:24 +0000 2022,0.27395349999999996,51.6651125,@antanddec Hello how are you 👋 please reply back 😊
1517384808330108928,kevgasandhtg,Fri Apr 22 06:08:24 +0000 2022,-1.4938255,51.7875995,@CosyWarmPlumber @AndrewGoldson1 @LeamingtonSBC @762Andy @MJPLimited @AnnaWakes @w_heating @ATAG_Ian @GasManGod… https://t.co/QZ3lttmHai
1517384815024168961,mario_manresa,Fri Apr 22 06:08:26 +0000 2022,-6.174398500000001,53.257283,Amazing piece of work taking cancer steps closer to personalized medicine. Many congrats to my great friend… https://t.co/lPjQtEV5B6
1517384823215738881,mdareedwards,Fri Apr 22 06:08:28 +0000 2022,-1.2280574999999998,51.7127205,"@MrWolf7_ Following you now, please follow me back!"
1517384830996160512,WAHill,Fri Apr 22 06:08:30 +0000 2022,-2.057782,52.3314405,@JoshPayneRugby @BoardrmUK @WorcsWarriorsW You are your authentic self and that shines through when chatting to you… https://t.co/vbt1pruPtr
1517384835932819456,robdj007,Fri Apr 22 06:08:31 +0000 2022,0.13187,51.443846,Good morning all ! Tfi Friday I could get used to working a 4 day week .
1517384837535092736,marshajdavid,Fri Apr 22 06:08:31 +0000 2022,0.07886299999999999,51.584990000000005,"@DrKidneyAsh Always keep spare clothes. Had a similar situation, I forgot my clothes and it felt odd doing a meetin… https://t.co/v3EMXUbvUd"
1517384840970178560,Lizzygreen1972,Fri Apr 22 06:08:32 +0000 2022,-1.8900305,53.729573,"@CbarberOnRadio Morning Colin, still got tonight to go 😭😭😭😆😆. Have a good Friday 😊"
1517384847731351553,bigben9696,Fri Apr 22 06:08:34 +0000 2022,0.5824535,51.3711545,@AnnaShores3 Beautiful eyes
1517384858024120321,sirneylobato,Fri Apr 22 06:08:36 +0000 2022,-1.5989,54.9588,"Yesterday morning in @zara @metrocentre , 👏👏👏 @ Gateshead https://t.co/A8Bqopkpio"
1517384856627560448,mattsjwallace,Fri Apr 22 06:08:36 +0000 2022,-2.23348,53.4569525,Not quite my partner from last year @graeme_mcdowell standards from but we’ll take it. Enjoyable day with… https://t.co/Zxae4TMfpn
1517384858766659586,dave68therunner,Fri Apr 22 06:08:36 +0000 2022,-2.3495665,53.475303499999995,@SmiffJim @Lalaw17347933 @skidders67 It’s Friday Jim 👍🇬🇧
1517384861006319616,VeronicaJoPo,Fri Apr 22 06:08:37 +0000 2022,0.261901,52.400882,@rikardorichards And I make sure I hold many phone to call for help 😳
1517384872452632577,BigAnge1888,Fri Apr 22 06:08:39 +0000 2022,-4.2417514999999995,55.85830249999999,@cheesedoff3 @AndrewH1508 The poor Queen who continues to protect her paedo son?The fact people are more concerne… https://t.co/VpSETlpDPq
1517384875539677185,KeithCahill,Fri Apr 22 06:08:40 +0000 2022,-6.235720000000001,53.494597999999996,@AdrianHenchy @tomoleary888 @swimireland @Fingalcoco Fantastic idea. Swords with over 40.000 people and no public s… https://t.co/Gkpj9c7aTJ
1517384877326454785,oakesbarn,Fri Apr 22 06:08:41 +0000 2022,0.711274,52.243917,"An evening of 🇺🇦 food, with a percentage of ticket costs going to @decappeal Thankyou to our fabulous chef and cust… https://t.co/szeUrHvBwA"
1517384879146737664,CaribSessions,Fri Apr 22 06:08:41 +0000 2022,-0.20172489,51.51695072,.💻 FINAL ORDERS MAY 1ST📱 https://t.co/OddulqyRE0 🌙 Moonlight 2022 @ Notting Hill Carnival https://t.co/rEYQut8WDu
1517384882678292480,JoshScanlanSNP,Fri Apr 22 06:08:42 +0000 2022,-4.200441,57.739454,Currently en route to @theSNP manifesto launch in Greenock.I’ll be outside the Beacon Arts Centre from 09.30 to a… https://t.co/kpXaRjGgSM
1517384885245198337,michaelanffc,Fri Apr 22 06:08:42 +0000 2022,-1.172266,52.969719,@RebeccaRuber I would have joined in! https://t.co/sk8D8cWPKB
1517384889422827520,balloonsangel,Fri Apr 22 06:08:43 +0000 2022,-1.56549,53.801956000000004,@MarsdenmoorNT @WYFRS But there not the police
1517384889733107712,sweettooth70,Fri Apr 22 06:08:44 +0000 2022,-1.396467,50.921327500000004,@celtjules66 Don't forget that stupid grin they've all have. It disgusts me that they're smiling whilst speaking about important issues
1517384899329728512,mdareedwards,Fri Apr 22 06:08:46 +0000 2022,-1.2280574999999998,51.7127205,"@Punpuff Following you now, please follow me back!"
1517384905906438146,robmoptop,Fri Apr 22 06:08:47 +0000 2022,-0.4323375,51.8944435,@LowMandzlyric49 Opps lol
1517384912357105665,TheSeasideSew,Fri Apr 22 06:08:49 +0000 2022,-1.21630193,50.82833562,Just posted a photo @ The Seaside Sew https://t.co/NkDCE9a3ML
1517384912621420544,darrenhebden,Fri Apr 22 06:08:49 +0000 2022,-0.6419345000000001,53.5898885,"@StuartHorrocks I'm with you, StuWordle 307 4/6🟨⬜⬜⬜⬜⬜🟩🟩⬜⬜⬜🟩🟩⬜🟩🟩🟩🟩🟩🟩"
1517384920104062985,lgoodbu,Fri Apr 22 06:08:51 +0000 2022,-2.236568,53.0864205,The protein that keeps the pancreas from digesting itself: Potential new therapeutic target for pancreatitis and pa… https://t.co/pgoRjzjw3e
1517384924239736833,BendorisRobert,Fri Apr 22 06:08:52 +0000 2022,-4.2417514999999995,55.85830249999999,Friday https://t.co/DxpIOCuGBg
1517384929159614466,GordonFielden,Fri Apr 22 06:08:53 +0000 2022,0.1692345,51.054098499999995,Surely now its come to men &amp; women on 1922 committee to intervene with heir Greg suit &amp; make a visit to the PM. He… https://t.co/RMRB56NxRS
1517384935975407616,lesgreen66,Fri Apr 22 06:08:55 +0000 2022,-1.4707785,52.915530000000004,@Wat_the_deuce Bacon cooking! Burger vans!
1517384941167955969,jamesummer3,Fri Apr 22 06:08:56 +0000 2022,-0.34654949999999995,51.376672,@Dependent2020 @ChillaxBcn Born American.....!
1517384942359130112,ros_hutchinson,Fri Apr 22 06:08:56 +0000 2022,-0.7795415,54.246229,.@kevinhollinrake This is the consequence of your illegal and racist immigration policy.Adil is right. I have see… https://t.co/oZcJvFz5Pq
1517384948486967296,adeypops,Fri Apr 22 06:08:58 +0000 2022,-1.4707785,52.915530000000004,@Bums01L Hope it goes well xx❤
1517384948730281984,warriorlove_rk,Fri Apr 22 06:08:58 +0000 2022,-1.91209945,53.72032101,The perfect breakfast ❤️ @ Warley Town https://t.co/FuRFD6afbS
1517384960709115905,Richard04168561,Fri Apr 22 06:09:00 +0000 2022,-1.5186514999999998,52.411913,@Rob_Kimbell Most news channels prefer speculation over reporting facts. They are obsessed with analysing every sen… https://t.co/JexTjux2zy
1517384961904545792,pmberry2007,Fri Apr 22 06:09:01 +0000 2022,-1.2074825,53.9318445,@ShowMeASignBryn Can't be that old: it doesn't say Ringway Airport 🙂
1517384967172636686,Chr1sWynne,Fri Apr 22 06:09:02 +0000 2022,-6.81351,54.667202,A great evening in Armagh last night @solvealonga.  One of those unexpectedly excellent nights out!!  If you're in… https://t.co/Wky8tHhIfV
1517384971459117056,iphigenie,Fri Apr 22 06:09:03 +0000 2022,-1.76682,53.8159335,"@ernmander but,assuming you're set for ""un massaged feed"", someone you follow did. maybe several.I have un followe… https://t.co/8xXiPn6atL"
1517384973828960267,debsknig,Fri Apr 22 06:09:04 +0000 2022,0.478479,51.739892999999995,"@hannahox_ Sorry to read this, the one thing I’ve learnt as I get older is that friendships really have to be worke… https://t.co/z79O8rLYiE"
1517384981454151681,sunsailor001,Fri Apr 22 06:09:05 +0000 2022,-1.338211,51.156200999999996,"@GoldenDoodly Happy Earth Day Golden Doodlers, I am having a social gathering with my mates to discuss Earth Day, a… https://t.co/Dlo8RIml9f"
1517384983765209088,Lizzygreen1972,Fri Apr 22 06:09:06 +0000 2022,-1.8900305,53.729573,@MikeParcej Hope all goes well Mike
1517384986768379905,Maqsood44787725,Fri Apr 22 06:09:07 +0000 2022,-0.3922755,51.6680785,@AmbreenFatimaAA Faiz Hameed knows best
1517384990228635650,JohnNeophytou,Fri Apr 22 06:09:07 +0000 2022,-0.21089449999999998,51.6118845,@No3ArtllryFrc @liyiping1911 @RusEmbGhanaEng @mfa_russia Of course he is. https://t.co/dP60vHfHHY
1517385000265695234,iiBeJoeJoe,Fri Apr 22 06:09:10 +0000 2022,-0.130356,50.840332000000004,How have Russia still got money to be warring?
1517385000114659328,NotEnoughTECH,Fri Apr 22 06:09:10 +0000 2022,-1.307129,54.517301,@_ThaNerd_ I assume you have one of these Leads with individual pins for each colour hence the need for  reg shift?… https://t.co/EQITcS4ETX
1517385003809783809,crusa,Fri Apr 22 06:09:11 +0000 2022,-6.174398500000001,53.257283,@rtenews Just what we need !!!!
1517385004518625280,missemilyjade1,Fri Apr 22 06:09:11 +0000 2022,-2.250699,52.381068,@bipolarnerdgirl Personally attacked like... 😂 https://t.co/frWDAQFOqD
1517385006972342275,PhilBall1971,Fri Apr 22 06:09:11 +0000 2022,-0.6419345000000001,53.5898885,@millersarah47 What's sex???
1517385010889822209,selaru_ovidiu,Fri Apr 22 06:09:12 +0000 2022,-0.08816099999999999,51.489262999999994,Atmosphere Gm ☀️#NFTCommmunity https://t.co/0haEg2kSfh
1517385011766382593,HelenHintonKT2,Fri Apr 22 06:09:13 +0000 2022,-0.278464,51.390063,@RBKingston is one of the more expensive boroughs charging £75 per bike and £300 for a family of 4 - that’s if you… https://t.co/4yfZmTzvc9
1517385013788094464,adiskype,Fri Apr 22 06:09:13 +0000 2022,-0.098779,51.551503,@Mather2Mather #ForTheMany🌈Power to the❤️#JeremyCorbyn People!✊#PowerToThePeopleI admire Jeremy Corbyn… https://t.co/RXKGljTuC0
1517385014287216640,unadunphy,Fri Apr 22 06:09:13 +0000 2022,-7.556151,52.150999,@gofreak_ie @AndreaHoran Our systems aren't up to the change needed. Overpopulated with self interests &amp; dweebs who… https://t.co/pSz93odZea
1517385015394459648,Albay3037,Fri Apr 22 06:09:13 +0000 2022,-6.547798,54.77594,@AdonisRamParra 💀💀Ever had that feeling your reflection is plotting against you? Would you survive if you had to fi… https://t.co/fX8nW5wTp5
1517385021543354368,MarkHolderness3,Fri Apr 22 06:09:15 +0000 2022,-3.927119,50.997507,"Brilliant thread, thanks 👍"
1517385031530037253,BSHoneyBees,Fri Apr 22 06:09:17 +0000 2022,-3.927119,50.997507,"@stumpydee It's a 6000sqft building, lots of room 🙃🙃"
1517385038475808768,pipinuk1,Fri Apr 22 06:09:19 +0000 2022,-4.200441,57.739454,@heavenskincare Good morning to you. Hoping Friday sun is shining on you today x
1517385038865866752,Daryl_Gerard,Fri Apr 22 06:09:19 +0000 2022,-0.3922755,51.6680785,"This sculpture, at Hermitage Basin, was designed by Wendy Ann Taylor and is made out of ships hawsers, which have b… https://t.co/eqSCTiIh0G"
1517385041638268928,Albay3037,Fri Apr 22 06:09:20 +0000 2022,-6.547798,54.77594,"@AdonisRamParra "" There are particular scenes that are dark on their own, but the author doesn’t stop with the expe… https://t.co/Mpu0kuOo3N"
1517385043471212546,mikecole111,Fri Apr 22 06:09:20 +0000 2022,-2.680043,51.5121365,"Then had to work on a sell to buy transfer budget, then made them champions of Europe, super cup champions, world c… https://t.co/z8GqBV82C0"
1517385047569014785,DrYvetteDocGP,Fri Apr 22 06:09:21 +0000 2022,0.40131249999999996,51.271979,Three quarters of GPs report rising patient abuse😞 https://t.co/qsSVaSU4l7
1517385059686354951,kidcobbler,Fri Apr 22 06:09:24 +0000 2022,-0.882951,52.238854,@IMcMillan The cars in the avenue are surrounded by fallen blossom. As they leave there remains rectangular spaces… https://t.co/nzFNjIio2V
1517385065344421888,queenlouizzie,Fri Apr 22 06:09:25 +0000 2022,-3.382406,51.755396000000005,"Because it’s expensive, annoying and I can’t put it on properly!"
1517385067039006720,ros_hutchinson,Fri Apr 22 06:09:26 +0000 2022,-0.7795415,54.246229,@adilray Disgusting policy#NotInMyName
1517385068506976256,aquaticseals,Fri Apr 22 06:09:26 +0000 2022,-4.200441,57.739454,@RobertR94404828 @andrew_lilico @SteveBakerHW Anyone who voted brexit is a traitor though.
1517385069836578820,PaulGrayburn,Fri Apr 22 06:09:26 +0000 2022,-0.1868325,51.1277265,"@bigonedagenham Spain mate, 6 of us here off to see a pal who lives out there.Andy Logic is doing his Sunday show… https://t.co/slaWvitV6l"
1517385070029512706,gadget_freak,Fri Apr 22 06:09:27 +0000 2022,0.2515055,51.142153,@Gibbo4Darlo @hzeffman Take it you will be personally apologizing to her for this lie? Also maybe you could open u… https://t.co/Zx8VdTb5P8
1517385072382554112,MissModette,Fri Apr 22 06:09:27 +0000 2022,-1.56549,53.801956000000004,"I work with absolute pigs. Every morning I open, same thing."
1517385073787654144,JoKinRunnerJohn,Fri Apr 22 06:09:27 +0000 2022,-3.50982,55.88624,Beautiful morning for a Friday run#jokinrunners #fitnessover40 #instarunner Nice wee 5k to start the day… https://t.co/xeodEgf8yY
1517385087247167489,Rex_Gallivant,Fri Apr 22 06:09:31 +0000 2022,-3.8027854999999997,56.0119155,the end is nigh for me as soon as i see these photos
1517385088098607104,DaveDavehill68,Fri Apr 22 06:09:31 +0000 2022,-2.1168695,53.542865500000005,@NadineDorries Nads won't stand for us dissing 'her' man 🤣 https://t.co/CAVRSSyDzc
1517385089285562368,TakomborerwaM,Fri Apr 22 06:09:31 +0000 2022,-0.0350195,51.5148305,Where are the sea horse emojis? https://t.co/2BVYMNhU2D
1517385094910164992,dksunshineboy22,Fri Apr 22 06:09:32 +0000 2022,-2.1556405,53.4146085,The signed album is just for people that enter the event not everyone I don't think I'm buying the set why do I wan… https://t.co/6GccpnCdqg
1517385097149927424,paul_heathcote,Fri Apr 22 06:09:33 +0000 2022,-2.7751315,54.068005,@dhrishikesh @gilpinhotel Scrambled eggs this morning please 😃
1517385110852624385,TruckerWard,Fri Apr 22 06:09:36 +0000 2022,-2.1540125000000003,53.0193965,@WardTwiggy1949 I was hooked up to a trailer and on road the time yours went off https://t.co/5RGd1ioM4a
1517385112027021312,tomdabs,Fri Apr 22 06:09:37 +0000 2022,-2.8196235,51.390947999999995,It’s Friday
1517385116636655617,wloescher,Fri Apr 22 06:09:38 +0000 2022,-9.05331,53.27212,Looking forward to playing this venue on my NEXT visit to Galway City… @ The Kings Head https://t.co/j9euDnPoKE
1517385118549172226,Stephke_C,Fri Apr 22 06:09:38 +0000 2022,0.049338,50.7946395,@ElsaSotres_ @kerryjaneellis1 Luv yah too❤️
1517385117710401537,niyelbassey,Fri Apr 22 06:09:38 +0000 2022,0.21058949999999999,51.560587,"This is the biggest ship I have ever seen.The iconic ""HMS Belfast"" is the most significant surviving Second World… https://t.co/53wJzYn5t5"
1517385119249707009,michael23047737,Fri Apr 22 06:09:38 +0000 2022,-2.0093330000000003,52.514873,@Biggleswade1874 Speedy return
